================================================================================
AxisForge — Fatigue Stress Analysis — Shaft
================================================================================
Project  : demo_reducer_2stages
Element  : shaft_3
Script   : shaft_3.py
Date     : 2026-05-29 14:48:37
Solver   : StressSolver v1.0
Standard : Shigley 10th ed. §7-4
================================================================================

  Material      : 42CrMo4
  Surface finish: machined
  Reliability   : 99 %
  Sut           : 1000.0 MPa
  Sy            : 800.0 MPa

--------------------------------------------------------------------------------
    x [mm]    d [mm]      Kf     Kfs   σ_a [MPa]   σ_m [MPa]    nf_GM   nf_ASME       ny   Safe
    351.15     40.00   1.000   1.000       3.393      41.350   18.133    18.693   17.880      ✓
    244.64     50.00   1.000   1.000       8.151      21.171   18.143    23.232   27.283      ✓
    245.05     50.00   1.000   1.000       8.127      21.171   18.176    23.275   27.306      ✓
    351.55     40.00   1.000   1.000       3.346      41.350   18.196    18.710   17.899      ✓
    245.45     50.00   1.000   1.000       8.103      21.171   18.209    23.318   27.328      ✓
     30.43     40.00   1.000   1.000      13.495       0.000   18.222    18.222   59.282      ✓
    245.85     50.00   1.000   1.000       8.079      21.171   18.242    23.361   27.351      ✓
    351.95     40.00   1.000   1.000       3.299      41.350   18.260    18.727   17.918      ✓
    246.25     50.00   1.000   1.000       8.055      21.171   18.276    23.404   27.373      ✓
    246.65     50.00   1.000   1.000       8.031      21.171   18.309    23.447   27.396      ✓
    352.35     40.00   1.000   1.000       3.252      41.350   18.324    18.743   17.937      ✓
    247.05     50.00   1.000   1.000       8.006      21.171   18.343    23.490   27.418      ✓
    247.45     50.00   1.000   1.000       7.982      21.171   18.377    23.534   27.441      ✓
    352.75     40.00   1.000   1.000       3.205      41.350   18.388    18.760   17.956      ✓
    247.85     50.00   1.000   1.000       7.958      21.171   18.411    23.577   27.464      ✓
    248.25     50.00   1.000   1.000       7.934      21.171   18.445    23.621   27.487      ✓
    353.15     40.00   1.000   1.000       3.158      41.350   18.453    18.776   17.975      ✓
    248.65     50.00   1.000   1.000       7.910      21.171   18.479    23.665   27.509      ✓
    249.05     50.00   1.000   1.000       7.886      21.171   18.514    23.709   27.532      ✓
    353.55     40.00   1.000   1.000       3.111      41.350   18.519    18.793   17.994      ✓
    249.45     50.00   1.000   1.000       7.862      21.171   18.548    23.753   27.555      ✓
    249.85     50.00   1.000   1.000       7.838      21.171   18.583    23.797   27.578      ✓
    353.95     40.00   1.000   1.000       3.063      41.350   18.585    18.809   18.013      ✓
    250.25     50.00   1.000   1.000       7.814      21.171   18.617    23.841   27.601      ✓
    354.35     40.00   1.000   1.000       3.016      41.350   18.651    18.824   18.032      ✓
    250.65     50.00   1.000   1.000       7.789      21.171   18.652    23.886   27.624      ✓
    251.05     50.00   1.000   1.000       7.765      21.171   18.687    23.930   27.647      ✓
    354.75     40.00   1.000   1.000       2.969      41.350   18.718    18.840   18.051      ✓
    251.45     50.00   1.000   1.000       7.741      21.171   18.722    23.975   27.670      ✓
    251.85     50.00   1.000   1.000       7.717      21.171   18.758    24.019   27.693      ✓
    355.16     40.00   1.000   1.000       2.922      41.350   18.785    18.855   18.070      ✓
    252.25     50.00   1.000   1.000       7.693      21.171   18.793    24.064   27.716      ✓
    252.65     50.00   1.000   1.000       7.669      21.171   18.829    24.109   27.739      ✓
    355.56     40.00   1.000   1.000       2.875      41.350   18.853    18.870   18.089      ✓
    253.05     50.00   1.000   1.000       7.645      21.171   18.864    24.154   27.763      ✓
    253.45     50.00   1.000   1.000       7.621      21.171   18.900    24.199   27.786      ✓
    355.96     40.00   1.000   1.000       2.828      41.350   18.922    18.885   18.109      ✓
    253.85     50.00   1.000   1.000       7.597      21.171   18.936    24.244   27.809      ✓
     30.03     40.00   1.000   1.000      12.977       0.000   18.950    18.950   61.649      ✓
    254.25     50.00   1.000   1.000       7.572      21.171   18.972    24.290   27.832      ✓
    356.36     40.00   1.000   1.000       2.781      41.350   18.990    18.900   18.128      ✓
    254.65     50.00   1.000   1.000       7.548      21.171   19.008    24.335   27.856      ✓
    255.06     50.00   1.000   1.000       7.524      21.171   19.045    24.381   27.879      ✓
    356.76     40.00   1.000   1.000       2.734      41.350   19.060    18.915   18.147      ✓
    255.46     50.00   1.000   1.000       7.500      21.171   19.081    24.426   27.903      ✓
    255.86     50.00   1.000   1.000       7.476      21.171   19.118    24.472   27.926      ✓
    357.16     40.00   1.000   1.000       2.687      41.350   19.129    18.929   18.167      ✓
    256.26     50.00   1.000   1.000       7.452      21.171   19.155    24.518   27.950      ✓
    256.66     50.00   1.000   1.000       7.428      21.171   19.192    24.564   27.973      ✓
    357.56     40.00   1.000   1.000       2.640      41.350   19.200    18.943   18.186      ✓
    257.06     50.00   1.000   1.000       7.404      21.171   19.229    24.610   27.997      ✓
    257.46     50.00   1.000   1.000       7.380      21.171   19.266    24.656   28.020      ✓
    357.96     40.00   1.000   1.000       2.593      41.350   19.271    18.957   18.206      ✓
    257.86     50.00   1.000   1.000       7.355      21.171   19.303    24.702   28.044      ✓
    258.26     50.00   1.000   1.000       7.331      21.171   19.341    24.749   28.068      ✓
    358.36     40.00   1.000   1.000       2.545      41.350   19.342    18.971   18.225      ✓
    258.66     50.00   1.000   1.000       7.307      21.171   19.378    24.795   28.092      ✓
    358.76     40.00   1.000   1.000       2.498      41.350   19.414    18.984   18.245      ✓
    259.06     50.00   1.000   1.000       7.283      21.171   19.416    24.842   28.115      ✓
    259.46     50.00   1.000   1.000       7.259      21.171   19.454    24.889   28.139      ✓
    359.16     40.00   1.000   1.000       2.451      41.350   19.486    18.997   18.264      ✓
    259.86     50.00   1.000   1.000       7.235      21.171   19.492    24.936   28.163      ✓
    260.26     50.00   1.000   1.000       7.211      21.171   19.530    24.983   28.187      ✓
    359.56     40.00   1.000   1.000       2.404      41.350   19.559    19.010   18.284      ✓
    260.66     50.00   1.000   1.000       7.187      21.171   19.569    25.030   28.211      ✓
    261.06     50.00   1.000   1.000       7.163      21.171   19.607    25.077   28.235      ✓
    359.96     40.00   1.000   1.000       2.357      41.350   19.633    19.023   18.304      ✓
    261.46     50.00   1.000   1.000       7.138      21.171   19.646    25.124   28.259      ✓
    261.86     50.00   1.000   1.000       7.114      21.171   19.685    25.172   28.283      ✓
    360.36     40.00   1.000   1.000       2.310      41.350   19.707    19.035   18.324      ✓
    262.26     50.00   1.000   1.000       7.090      21.171   19.724    25.219   28.307      ✓
     29.63     40.00   1.000   1.000      12.459       0.000   19.738    19.738   64.212      ✓
    262.66     50.00   1.000   1.000       7.066      21.171   19.763    25.267   28.332      ✓
    360.76     40.00   1.000   1.000       2.263      41.350   19.782    19.048   18.343      ✓
    263.06     50.00   1.000   1.000       7.042      21.171   19.802    25.314   28.356      ✓
    263.46     50.00   1.000   1.000       7.018      21.171   19.842    25.362   28.380      ✓
    361.16     40.00   1.000   1.000       2.216      41.350   19.857    19.060   18.363      ✓
    263.86     50.00   1.000   1.000       6.994      21.171   19.881    25.410   28.404      ✓
    264.26     50.00   1.000   1.000       6.970      21.171   19.921    25.458   28.429      ✓
    361.56     40.00   1.000   1.000       2.169      41.350   19.933    19.072   18.383      ✓
    264.66     50.00   1.000   1.000       6.946      21.171   19.961    25.506   28.453      ✓
    265.07     50.00   1.000   1.000       6.921      21.171   20.001    25.555   28.477      ✓
    361.96     40.00   1.000   1.000       2.122      41.350   20.009    19.083   18.403      ✓
    265.47     50.00   1.000   1.000       6.897      21.171   20.041    25.603   28.502      ✓
    265.87     50.00   1.000   1.000       6.873      21.171   20.082    25.652   28.526      ✓
    362.36     40.00   1.000   1.000       2.074      41.350   20.086    19.095   18.423      ✓
    266.27     50.00   1.000   1.000       6.849      21.171   20.122    25.700   28.551      ✓
    266.67     50.00   1.000   1.000       6.825      21.171   20.163    25.749   28.576      ✓
    362.76     40.00   1.000   1.000       2.027      41.350   20.164    19.106   18.443      ✓
    267.07     50.00   1.000   1.000       6.801      21.171   20.204    25.798   28.600      ✓
    363.16     40.00   1.000   1.000       1.980      41.350   20.242    19.117   18.463      ✓
    267.47     50.00   1.000   1.000       6.777      21.171   20.245    25.846   28.625      ✓
    267.87     50.00   1.000   1.000       6.753      21.171   20.286    25.895   28.650      ✓
    363.56     40.00   1.000   1.000       1.933      41.350   20.321    19.127   18.483      ✓
    268.27     50.00   1.000   1.000       6.729      21.171   20.328    25.945   28.674      ✓
    268.67     50.00   1.000   1.000       6.704      21.171   20.369    25.994   28.699      ✓
    363.96     40.00   1.000   1.000       1.886      41.350   20.400    19.138   18.503      ✓
    269.07     50.00   1.000   1.000       6.680      21.171   20.411    26.043   28.724      ✓
    269.47     50.00   1.000   1.000       6.656      21.171   20.453    26.092   28.749      ✓
    364.36     40.00   1.000   1.000       1.839      41.350   20.480    19.148   18.523      ✓
    269.87     50.00   1.000   1.000       6.632      21.171   20.495    26.142   28.774      ✓
    270.27     50.00   1.000   1.000       6.608      21.171   20.537    26.192   28.799      ✓
    364.76     40.00   1.000   1.000       1.792      41.350   20.561    19.158   18.544      ✓
    270.67     50.00   1.000   1.000       6.584      21.171   20.580    26.241   28.824      ✓
     29.23     40.00   1.000   1.000      11.941       0.000   20.594    20.594   66.998      ✓
    271.07     50.00   1.000   1.000       6.560      21.171   20.622    26.291   28.849      ✓
    365.17     40.00   1.000   1.000       1.745      41.350   20.642    19.167   18.564      ✓
    271.47     50.00   1.000   1.000       6.536      21.171   20.665    26.341   28.874      ✓
    271.87     50.00   1.000   1.000       6.511      21.171   20.708    26.391   28.899      ✓
    365.57     40.00   1.000   1.000       1.698      41.350   20.724    19.177   18.584      ✓
    272.27     50.00   1.000   1.000       6.487      21.171   20.751    26.441   28.924      ✓
    272.67     50.00   1.000   1.000       6.463      21.171   20.795    26.491   28.950      ✓
    365.97     40.00   1.000   1.000       1.651      41.350   20.806    19.186   18.605      ✓
    273.07     50.00   1.000   1.000       6.439      21.171   20.838    26.542   28.975      ✓
    273.47     50.00   1.000   1.000       6.415      21.171   20.882    26.592   29.000      ✓
    366.37     40.00   1.000   1.000       1.604      41.350   20.890    19.195   18.625      ✓
    273.87     50.00   1.000   1.000       6.391      21.171   20.926    26.642   29.026      ✓
    274.27     50.00   1.000   1.000       6.367      21.171   20.970    26.693   29.051      ✓
    366.77     40.00   1.000   1.000       1.556      41.350   20.974    19.204   18.645      ✓
    274.67     50.00   1.000   1.000       6.343      21.171   21.014    26.744   29.076      ✓
    367.17     40.00   1.000   1.000       1.509      41.350   21.058    19.212   18.666      ✓
    275.08     50.00   1.000   1.000       6.319      21.171   21.058    26.795   29.102      ✓
    275.48     50.00   1.000   1.000       6.294      21.171   21.103    26.845   29.127      ✓
    367.57     40.00   1.000   1.000       1.462      41.350   21.143    19.220   18.686      ✓
    275.88     50.00   1.000   1.000       6.270      21.171   21.148    26.896   29.153      ✓
    276.28     50.00   1.000   1.000       6.246      21.171   21.193    26.948   29.179      ✓
    367.97     40.00   1.000   1.000       1.415      41.350   21.229    19.228   18.707      ✓
    276.68     50.00   1.000   1.000       6.222      21.171   21.238    26.999   29.204      ✓
    277.08     50.00   1.000   1.000       6.198      21.171   21.283    27.050   29.230      ✓
    368.37     40.00   1.000   1.000       1.368      41.350   21.316    19.236   18.728      ✓
    277.48     50.00   1.000   1.000       6.174      21.171   21.329    27.101   29.256      ✓
    277.88     50.00   1.000   1.000       6.150      21.171   21.375    27.153   29.282      ✓
    368.77     40.00   1.000   1.000       1.321      41.350   21.403    19.244   18.748      ✓
    278.28     50.00   1.000   1.000       6.126      21.171   21.421    27.204   29.308      ✓
    278.68     50.00   1.000   1.000       6.102      21.171   21.467    27.256   29.333      ✓
    369.17     40.00   1.000   1.000       1.274      41.350   21.491    19.251   18.769      ✓
    279.08     50.00   1.000   1.000       6.077      21.171   21.513    27.308   29.359      ✓
     28.83     40.00   1.000   1.000      11.423       0.000   21.528    21.528   70.036      ✓
    279.48     50.00   1.000   1.000       6.053      21.171   21.560    27.359   29.385      ✓
    369.57     40.00   1.000   1.000       1.227      41.350   21.580    19.258   18.790      ✓
    279.88     50.00   1.000   1.000       6.029      21.171   21.607    27.411   29.411      ✓
    280.28     50.00   1.000   1.000       6.005      21.171   21.654    27.463   29.438      ✓
    369.97     40.00   1.000   1.000       1.180      41.350   21.670    19.264   18.811      ✓
    280.68     50.00   1.000   1.000       5.981      21.171   21.701    27.515   29.464      ✓
    281.08     50.00   1.000   1.000       5.957      21.171   21.748    27.568   29.490      ✓
    370.37     40.00   1.000   1.000       1.133      41.350   21.760    19.271   18.831      ✓
    281.48     50.00   1.000   1.000       5.933      21.171   21.796    27.620   29.516      ✓
    281.88     50.00   1.000   1.000       5.909      21.171   21.844    27.672   29.542      ✓
    370.77     40.00   1.000   1.000       1.086      41.350   21.851    19.277   18.852      ✓
    282.28     50.00   1.000   1.000       5.885      21.171   21.892    27.724   29.569      ✓
    282.68     50.00   1.000   1.000       5.860      21.171   21.940    27.777   29.595      ✓
    371.17     40.00   1.000   1.000       1.038      41.350   21.943    19.283   18.873      ✓
    283.08     50.00   1.000   1.000       5.836      21.171   21.988    27.830   29.622      ✓
    371.57     40.00   1.000   1.000       0.991      41.350   22.036    19.289   18.894      ✓
    283.48     50.00   1.000   1.000       5.812      21.171   22.037    27.882   29.648      ✓
    283.88     50.00   1.000   1.000       5.788      21.171   22.086    27.935   29.675      ✓
    371.97     40.00   1.000   1.000       0.944      41.350   22.129    19.294   18.915      ✓
    284.28     50.00   1.000   1.000       5.764      21.171   22.135    27.988   29.701      ✓
    284.68     50.00   1.000   1.000       5.740      21.171   22.184    28.041   29.728      ✓
    372.37     40.00   1.000   1.000       0.897      41.350   22.223    19.299   18.936      ✓
    285.09     50.00   1.000   1.000       5.716      21.171   22.234    28.094   29.754      ✓
    285.49     50.00   1.000   1.000       5.692      21.171   22.284    28.147   29.781      ✓
    372.77     40.00   1.000   1.000       0.850      41.350   22.318    19.304   18.957      ✓
    285.89     50.00   1.000   1.000       5.668      21.171   22.334    28.200   29.808      ✓
    286.29     50.00   1.000   1.000       5.643      21.171   22.384    28.253   29.835      ✓
    373.17     40.00   1.000   1.000       0.803      41.350   22.414    19.309   18.979      ✓
    286.69     50.00   1.000   1.000       5.619      21.171   22.434    28.306   29.861      ✓
    287.09     50.00   1.000   1.000       5.595      21.171   22.485    28.360   29.888      ✓
    373.57     40.00   1.000   1.000       0.756      41.350   22.511    19.313   19.000      ✓
    287.49     50.00   1.000   1.000       5.571      21.171   22.536    28.413   29.915      ✓
     28.43     40.00   1.000   1.000      10.905       0.000   22.551    22.551   73.363      ✓
    287.89     50.00   1.000   1.000       5.547      21.171   22.587    28.466   29.942      ✓
    373.97     40.00   1.000   1.000       0.709      41.350   22.608    19.317   19.021      ✓
    288.29     50.00   1.000   1.000       5.523      21.171   22.638    28.520   29.969      ✓
    288.69     50.00   1.000   1.000       5.499      21.171   22.690    28.574   29.996      ✓
    374.37     40.00   1.000   1.000       0.662      41.350   22.706    19.321   19.042      ✓
    289.09     50.00   1.000   1.000       5.475      21.171   22.742    28.627   30.024      ✓
    289.49     50.00   1.000   1.000       5.451      21.171   22.794    28.681   30.051      ✓
    374.77     40.00   1.000   1.000       0.615      41.350   22.806    19.325   19.064      ✓
    289.89     50.00   1.000   1.000       5.426      21.171   22.846    28.735   30.078      ✓
    290.29     50.00   1.000   1.000       5.402      21.171   22.899    28.789   30.105      ✓
    375.18     40.00   1.000   1.000       0.567      41.350   22.906    19.328   19.085      ✓
    290.69     50.00   1.000   1.000       5.378      21.171   22.951    28.843   30.133      ✓
    291.09     50.00   1.000   1.000       5.354      21.171   23.004    28.897   30.160      ✓
    375.58     40.00   1.000   1.000       0.520      41.350   23.007    19.331   19.107      ✓
    291.49     50.00   1.000   1.000       5.330      21.171   23.058    28.951   30.188      ✓
    375.98     40.00   1.000   1.000       0.473      41.350   23.108    19.334   19.128      ✓
    291.89     50.00   1.000   1.000       5.306      21.171   23.111    29.005   30.215      ✓
    292.29     50.00   1.000   1.000       5.282      21.171   23.165    29.059   30.243      ✓
    376.38     40.00   1.000   1.000       0.426      41.350   23.211    19.336   19.150      ✓
    292.69     50.00   1.000   1.000       5.258      21.171   23.219    29.113   30.270      ✓
    293.09     50.00   1.000   1.000       5.234      21.171   23.273    29.168   30.298      ✓
    376.78     40.00   1.000   1.000       0.379      41.350   23.315    19.339   19.171      ✓
    293.49     50.00   1.000   1.000       5.209      21.171   23.328    29.222   30.325      ✓
    293.89     50.00   1.000   1.000       5.185      21.171   23.383    29.276   30.353      ✓
    377.18     40.00   1.000   1.000       0.332      41.350   23.419    19.341   19.193      ✓
    294.29     50.00   1.000   1.000       5.161      21.171   23.438    29.331   30.381      ✓
    294.69     50.00   1.000   1.000       5.137      21.171   23.493    29.385   30.409      ✓
    377.58     40.00   1.000   1.000       0.285      41.350   23.525    19.342   19.215      ✓
    295.10     50.00   1.000   1.000       5.113      21.171   23.548    29.440   30.437      ✓
    295.50     50.00   1.000   1.000       5.089      21.171   23.604    29.494   30.465      ✓
    377.98     40.00   1.000   1.000       0.238      41.350   23.631    19.344   19.237      ✓
    295.90     50.00   1.000   1.000       5.065      21.171   23.660    29.549   30.493      ✓
     28.03     40.00   1.000   1.000      10.387       0.000   23.675    23.675   77.022      ✓
    296.30     50.00   1.000   1.000       5.041      21.171   23.717    29.604   30.521      ✓
    378.38     40.00   1.000   1.000       0.191      41.350   23.739    19.345   19.258      ✓
    296.70     50.00   1.000   1.000       5.017      21.171   23.773    29.658   30.549      ✓
    297.10     50.00   1.000   1.000       4.992      21.171   23.830    29.713   30.577      ✓
    378.78     40.00   1.000   1.000       0.144      41.350   23.847    19.346   19.280      ✓
    297.50     50.00   1.000   1.000       4.968      21.171   23.887    29.768   30.605      ✓
    297.90     50.00   1.000   1.000       4.944      21.171   23.945    29.823   30.633      ✓
    379.18     40.00   1.000   1.000       0.097      41.350   23.957    19.347   19.302      ✓
    298.30     50.00   1.000   1.000       4.920      21.171   24.002    29.878   30.662      ✓
    298.70     50.00   1.000   1.000       4.896      21.171   24.060    29.933   30.690      ✓
    379.58     40.00   1.000   1.000       0.049      41.350   24.067    19.347   19.324      ✓
    299.10     50.00   1.000   1.000       4.872      21.171   24.119    29.988   30.719      ✓
    299.50     50.00   1.000   1.000       4.848      21.171   24.177    30.042   30.747      ✓
    379.98     40.00   1.000   1.000       0.002      41.350   24.178    19.347   19.346      ✓
    380.38     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    380.78     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    381.18     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    381.58     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    381.98     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    382.38     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    382.78     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    383.18     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    383.58     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    383.98     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    384.38     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    384.78     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    385.19     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    385.59     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    385.99     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    386.39     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    386.79     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    387.19     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    387.59     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    387.99     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    388.39     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    388.79     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    389.19     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    389.59     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    389.99     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    390.39     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    390.79     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    391.19     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    391.59     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    391.99     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    392.39     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    392.79     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    393.19     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    393.59     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    393.99     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    394.39     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    394.79     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    395.20     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    395.60     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    396.00     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    396.40     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    396.80     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    397.20     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    397.60     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    398.00     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    398.40     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    398.80     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    399.20     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    399.60     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    400.00     40.00   1.000   1.000       0.000      41.350   24.184    19.347   19.347      ✓
    299.90     50.00   1.000   1.000       4.824      21.171   24.236    30.097   30.776      ✓
     27.63     40.00   1.000   1.000       9.869       0.000   24.918    24.918   81.065      ✓
     27.23     40.00   1.000   1.000       9.351       0.000   26.299    26.299   85.557      ✓
     26.83     40.00   1.000   1.000       8.832       0.000   27.841    27.841   90.575      ✓
     26.43     40.00   1.000   1.000       8.314       0.000   29.576    29.576   96.218      ✓
     26.03     40.00   1.000   1.000       7.796       0.000   31.541    31.541  102.611      ✓
     25.63     40.00   1.000   1.000       7.278       0.000   33.786    33.786  109.914      ✓
     25.23     40.00   1.000   1.000       6.760       0.000   36.375    36.375  118.337      ✓
     24.82     40.00   1.000   1.000       6.242       0.000   39.394    39.394  128.157      ✓
     24.42     40.00   1.000   1.000       5.724       0.000   42.959    42.959  139.755      ✓
     24.02     40.00   1.000   1.000       5.206       0.000   47.233    47.233  153.661      ✓
     23.62     40.00   1.000   1.000       4.688       0.000   52.452    52.452  170.641      ✓
     23.22     40.00   1.000   1.000       4.170       0.000   58.968    58.968  191.838      ✓
     22.82     40.00   1.000   1.000       3.652       0.000   67.332    67.332  219.049      ✓
     22.42     40.00   1.000   1.000       3.134       0.000   78.462    78.462  255.256      ✓
     22.02     40.00   1.000   1.000       2.616       0.000   93.999    93.999  305.801      ✓
     21.62     40.00   1.000   1.000       2.098       0.000  117.208   117.208  381.308      ✓
     21.22     40.00   1.000   1.000       1.580       0.000  155.637   155.637  506.327      ✓
     20.82     40.00   1.000   1.000       1.062       0.000  231.558   231.558  753.316      ✓
     20.42     40.00   1.000   1.000       0.544       0.000  452.089   452.089  1470.760      ✓
     20.02     40.00   1.000   1.000       0.026       0.000  9493.868  9493.868  30885.951      ✓
      0.00     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      0.40     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      0.80     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      1.20     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      1.60     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      2.00     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      2.40     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      2.80     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      3.20     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      3.60     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      4.00     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      4.40     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      4.80     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      5.21     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      5.61     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      6.01     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      6.41     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      6.81     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      7.21     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      7.61     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      8.01     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      8.41     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      8.81     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      9.21     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
      9.61     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     10.01     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     10.41     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     10.81     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     11.21     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     11.61     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     12.01     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     12.41     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     12.81     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     13.21     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     13.61     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     14.01     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     14.41     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     14.81     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     15.22     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     15.62     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     16.02     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     16.42     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     16.82     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     17.22     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
     17.62     40.00   1.000   1.000       0.000       0.000        ∞         ∞        ∞      ✓
