================================================================================
AxisForge — Fatigue Stress Analysis — Shaft
================================================================================
Project  : demo_reducer_2stages
Element  : shaft_2
Script   : shaft_2.py
Date     : 2026-05-29 12:15:22
Solver   : StressSolver v1.0
Standard : Shigley 10th ed. §7-4
================================================================================

  Material      : 42CrMo4
  Surface finish: machined
  Reliability   : 99 %
  Sut           : 1000.0 MPa
  Sy            : 800.0 MPa

--------------------------------------------------------------------------------
    x [mm]    d [mm]      Kf     Kfs   σ_a [MPa]   σ_m [MPa]    nf_GM   nf_ASME       ny   Safe
     83.28     40.00   1.000   1.000     100.405       0.000    2.449     2.449    7.968      ✓
    151.75     50.00   1.000   1.000      94.514      14.114    2.452     2.538    7.365      ✓
     82.88     40.00   1.000   1.000      99.922       0.000    2.461     2.461    8.006      ✓
    151.35     50.00   1.000   1.000      94.074      14.114    2.464     2.550    7.395      ✓
     82.48     40.00   1.000   1.000      99.439       0.000    2.473     2.473    8.045      ✓
    150.95     50.00   1.000   1.000      93.634      14.114    2.475     2.562    7.425      ✓
     82.08     40.00   1.000   1.000      98.956       0.000    2.485     2.485    8.084      ✓
    150.55     50.00   1.000   1.000      93.194      14.114    2.486     2.574    7.455      ✓
     81.68     40.00   1.000   1.000      98.474       0.000    2.497     2.497    8.124      ✓
    150.15     50.00   1.000   1.000      92.753      14.114    2.497     2.586    7.486      ✓
     81.28     40.00   1.000   1.000      97.991       0.000    2.509     2.509    8.164      ✓
     80.88     40.00   1.000   1.000      97.508       0.000    2.522     2.522    8.204      ✓
     80.48     40.00   1.000   1.000      97.026       0.000    2.534     2.534    8.245      ✓
     80.08     40.00   1.000   1.000      96.543       0.000    2.547     2.547    8.286      ✓
     79.68     40.00   1.000   1.000      96.060       0.000    2.560     2.560    8.328      ✓
     79.28     40.00   1.000   1.000      95.577       0.000    2.573     2.573    8.370      ✓
     78.88     40.00   1.000   1.000      95.095       0.000    2.586     2.586    8.413      ✓
    149.75     50.00   1.000   1.000      92.434       0.000    2.598     2.598    8.655      ✓
     78.48     40.00   1.000   1.000      94.612       0.000    2.599     2.599    8.456      ✓
    149.35     50.00   1.000   1.000      92.187       0.000    2.605     2.605    8.678      ✓
    148.95     50.00   1.000   1.000      91.940       0.000    2.612     2.612    8.701      ✓
     78.08     40.00   1.000   1.000      94.129       0.000    2.612     2.612    8.499      ✓
    148.55     50.00   1.000   1.000      91.693       0.000    2.619     2.619    8.725      ✓
    148.15     50.00   1.000   1.000      91.445       0.000    2.626     2.626    8.748      ✓
     77.68     40.00   1.000   1.000      93.647       0.000    2.626     2.626    8.543      ✓
    147.75     50.00   1.000   1.000      91.198       0.000    2.633     2.633    8.772      ✓
     77.28     40.00   1.000   1.000      93.164       0.000    2.640     2.640    8.587      ✓
    147.35     50.00   1.000   1.000      90.951       0.000    2.640     2.640    8.796      ✓
    146.95     50.00   1.000   1.000      90.704       0.000    2.647     2.647    8.820      ✓
     76.88     40.00   1.000   1.000      92.681       0.000    2.653     2.653    8.632      ✓
    146.55     50.00   1.000   1.000      90.457       0.000    2.654     2.654    8.844      ✓
    146.15     50.00   1.000   1.000      90.210       0.000    2.662     2.662    8.868      ✓
     76.48     40.00   1.000   1.000      92.198       0.000    2.667     2.667    8.677      ✓
    145.75     50.00   1.000   1.000      89.963       0.000    2.669     2.669    8.893      ✓
    145.35     50.00   1.000   1.000      89.715       0.000    2.676     2.676    8.917      ✓
     76.08     40.00   1.000   1.000      91.716       0.000    2.681     2.681    8.723      ✓
    144.94     50.00   1.000   1.000      89.468       0.000    2.684     2.684    8.942      ✓
    144.54     50.00   1.000   1.000      89.221       0.000    2.691     2.691    8.966      ✓
     75.68     40.00   1.000   1.000      91.233       0.000    2.695     2.695    8.769      ✓
    144.14     50.00   1.000   1.000      88.974       0.000    2.699     2.699    8.991      ✓
    143.74     50.00   1.000   1.000      88.727       0.000    2.706     2.706    9.016      ✓
     75.28     40.00   1.000   1.000      90.750       0.000    2.710     2.710    8.815      ✓
    143.34     50.00   1.000   1.000      88.480       0.000    2.714     2.714    9.042      ✓
    142.94     50.00   1.000   1.000      88.232       0.000    2.721     2.721    9.067      ✓
     74.87     40.00   1.000   1.000      90.268       0.000    2.724     2.724    8.863      ✓
    142.54     50.00   1.000   1.000      87.985       0.000    2.729     2.729    9.092      ✓
    142.14     50.00   1.000   1.000      87.738       0.000    2.737     2.737    9.118      ✓
     74.47     40.00   1.000   1.000      89.785       0.000    2.739     2.739    8.910      ✓
    141.74     50.00   1.000   1.000      87.491       0.000    2.744     2.744    9.144      ✓
    141.34     50.00   1.000   1.000      87.244       0.000    2.752     2.752    9.170      ✓
     74.07     40.00   1.000   1.000      89.302       0.000    2.754     2.754    8.958      ✓
    140.94     50.00   1.000   1.000      86.997       0.000    2.760     2.760    9.196      ✓
    140.54     50.00   1.000   1.000      86.750       0.000    2.768     2.768    9.222      ✓
     73.67     40.00   1.000   1.000      88.819       0.000    2.769     2.769    9.007      ✓
    140.14     50.00   1.000   1.000      86.502       0.000    2.776     2.776    9.248      ✓
    139.74     50.00   1.000   1.000      86.255       0.000    2.784     2.784    9.275      ✓
     73.27     40.00   1.000   1.000      88.337       0.000    2.784     2.784    9.056      ✓
    139.34     50.00   1.000   1.000      86.008       0.000    2.792     2.792    9.301      ✓
     72.87     40.00   1.000   1.000      87.854       0.000    2.799     2.799    9.106      ✓
    138.94     50.00   1.000   1.000      85.761       0.000    2.800     2.800    9.328      ✓
    138.54     50.00   1.000   1.000      85.514       0.000    2.808     2.808    9.355      ✓
     72.47     40.00   1.000   1.000      87.371       0.000    2.815     2.815    9.156      ✓
    138.14     50.00   1.000   1.000      85.267       0.000    2.816     2.816    9.382      ✓
    137.74     50.00   1.000   1.000      85.020       0.000    2.824     2.824    9.410      ✓
     72.07     40.00   1.000   1.000      86.889       0.000    2.830     2.830    9.207      ✓
    137.34     50.00   1.000   1.000      84.772       0.000    2.832     2.832    9.437      ✓
    136.94     50.00   1.000   1.000      84.525       0.000    2.841     2.841    9.465      ✓
     71.67     40.00   1.000   1.000      86.406       0.000    2.846     2.846    9.259      ✓
    136.54     50.00   1.000   1.000      84.278       0.000    2.849     2.849    9.492      ✓
    136.14     50.00   1.000   1.000      84.031       0.000    2.857     2.857    9.520      ✓
     71.27     40.00   1.000   1.000      85.923       0.000    2.862     2.862    9.311      ✓
    135.74     50.00   1.000   1.000      83.784       0.000    2.866     2.866    9.548      ✓
    135.34     50.00   1.000   1.000      83.537       0.000    2.874     2.874    9.577      ✓
     70.87     40.00   1.000   1.000      85.440       0.000    2.878     2.878    9.363      ✓
    134.93     50.00   1.000   1.000      83.289       0.000    2.883     2.883    9.605      ✓
    134.53     50.00   1.000   1.000      83.042       0.000    2.891     2.891    9.634      ✓
     70.47     40.00   1.000   1.000      84.958       0.000    2.894     2.894    9.416      ✓
    134.13     50.00   1.000   1.000      82.795       0.000    2.900     2.900    9.662      ✓
    133.73     50.00   1.000   1.000      82.548       0.000    2.909     2.909    9.691      ✓
     70.07     40.00   1.000   1.000      84.475       0.000    2.911     2.911    9.470      ✓
    133.33     50.00   1.000   1.000      82.301       0.000    2.917     2.917    9.720      ✓
    132.93     50.00   1.000   1.000      82.054       0.000    2.926     2.926    9.750      ✓
     69.67     40.00   1.000   1.000      83.992       0.000    2.928     2.928    9.525      ✓
    132.53     50.00   1.000   1.000      81.807       0.000    2.935     2.935    9.779      ✓
    132.13     50.00   1.000   1.000      81.559       0.000    2.944     2.944    9.809      ✓
     69.27     40.00   1.000   1.000      83.510       0.000    2.945     2.945    9.580      ✓
    131.73     50.00   1.000   1.000      81.312       0.000    2.953     2.953    9.839      ✓
     68.87     40.00   1.000   1.000      83.027       0.000    2.962     2.962    9.635      ✓
    131.33     50.00   1.000   1.000      81.065       0.000    2.962     2.962    9.869      ✓
    130.93     50.00   1.000   1.000      80.818       0.000    2.971     2.971    9.899      ✓
     68.47     40.00   1.000   1.000      82.544       0.000    2.979     2.979    9.692      ✓
    130.53     50.00   1.000   1.000      80.571       0.000    2.980     2.980    9.929      ✓
    130.13     50.00   1.000   1.000      80.324       0.000    2.989     2.989    9.960      ✓
     68.07     40.00   1.000   1.000      82.061       0.000    2.997     2.997    9.749      ✓
    129.73     50.00   1.000   1.000      80.077       0.000    2.998     2.998    9.990      ✓
    129.33     50.00   1.000   1.000      79.829       0.000    3.008     3.008   10.021      ✓
     67.67     40.00   1.000   1.000      81.579       0.000    3.014     3.014    9.806      ✓
    128.93     50.00   1.000   1.000      79.582       0.000    3.017     3.017   10.052      ✓
    128.53     50.00   1.000   1.000      79.335       0.000    3.026     3.026   10.084      ✓
     67.27     40.00   1.000   1.000      81.096       0.000    3.032     3.032    9.865      ✓
    128.13     50.00   1.000   1.000      79.088       0.000    3.036     3.036   10.115      ✓
    127.73     50.00   1.000   1.000      78.841       0.000    3.045     3.045   10.147      ✓
     66.87     40.00   1.000   1.000      80.613       0.000    3.050     3.050    9.924      ✓
    127.33     50.00   1.000   1.000      78.594       0.000    3.055     3.055   10.179      ✓
    126.93     50.00   1.000   1.000      78.346       0.000    3.065     3.065   10.211      ✓
     66.47     40.00   1.000   1.000      80.131       0.000    3.069     3.069    9.984      ✓
    126.53     50.00   1.000   1.000      78.099       0.000    3.074     3.074   10.243      ✓
    126.13     50.00   1.000   1.000      77.852       0.000    3.084     3.084   10.276      ✓
     66.07     40.00   1.000   1.000      79.648       0.000    3.087     3.087   10.044      ✓
    125.73     50.00   1.000   1.000      77.605       0.000    3.094     3.094   10.309      ✓
    125.33     50.00   1.000   1.000      77.358       0.000    3.104     3.104   10.342      ✓
     65.67     40.00   1.000   1.000      79.165       0.000    3.106     3.106   10.105      ✓
    124.92     50.00   1.000   1.000      77.111       0.000    3.114     3.114   10.375      ✓
    124.52     50.00   1.000   1.000      76.864       0.000    3.124     3.124   10.408      ✓
     65.27     40.00   1.000   1.000      78.682       0.000    3.125     3.125   10.167      ✓
    124.12     50.00   1.000   1.000      76.616       0.000    3.134     3.134   10.442      ✓
    123.72     50.00   1.000   1.000      76.369       0.000    3.144     3.144   10.475      ✓
     64.86     40.00   1.000   1.000      78.200       0.000    3.145     3.145   10.230      ✓
    123.32     50.00   1.000   1.000      76.122       0.000    3.154     3.154   10.509      ✓
     64.46     40.00   1.000   1.000      77.717       0.000    3.164     3.164   10.294      ✓
    122.92     50.00   1.000   1.000      75.875       0.000    3.164     3.164   10.544      ✓
    122.52     50.00   1.000   1.000      75.628       0.000    3.175     3.175   10.578      ✓
     64.06     40.00   1.000   1.000      77.234       0.000    3.184     3.184   10.358      ✓
    122.12     50.00   1.000   1.000      75.381       0.000    3.185     3.185   10.613      ✓
    121.72     50.00   1.000   1.000      75.134       0.000    3.196     3.196   10.648      ✓
     63.66     40.00   1.000   1.000      76.752       0.000    3.204     3.204   10.423      ✓
    121.32     50.00   1.000   1.000      74.886       0.000    3.206     3.206   10.683      ✓
    120.92     50.00   1.000   1.000      74.639       0.000    3.217     3.217   10.718      ✓
     63.26     40.00   1.000   1.000      76.269       0.000    3.224     3.224   10.489      ✓
    120.52     50.00   1.000   1.000      74.392       0.000    3.228     3.228   10.754      ✓
    120.12     50.00   1.000   1.000      74.145       0.000    3.238     3.238   10.790      ✓
     62.86     40.00   1.000   1.000      75.786       0.000    3.245     3.245   10.556      ✓
    119.72     50.00   1.000   1.000      73.898       0.000    3.249     3.249   10.826      ✓
    119.32     50.00   1.000   1.000      73.651       0.000    3.260     3.260   10.862      ✓
     62.46     40.00   1.000   1.000      75.303       0.000    3.266     3.266   10.624      ✓
    118.92     50.00   1.000   1.000      73.403       0.000    3.271     3.271   10.899      ✓
    118.52     50.00   1.000   1.000      73.156       0.000    3.282     3.282   10.935      ✓
     62.06     40.00   1.000   1.000      74.821       0.000    3.287     3.287   10.692      ✓
    118.12     50.00   1.000   1.000      72.909       0.000    3.293     3.293   10.973      ✓
    117.72     50.00   1.000   1.000      72.662       0.000    3.304     3.304   11.010      ✓
     61.66     40.00   1.000   1.000      74.338       0.000    3.308     3.308   10.762      ✓
    117.32     50.00   1.000   1.000      72.415       0.000    3.316     3.316   11.047      ✓
    116.92     50.00   1.000   1.000      72.168       0.000    3.327     3.327   11.085      ✓
     61.26     40.00   1.000   1.000      73.855       0.000    3.330     3.330   10.832      ✓
    116.52     50.00   1.000   1.000      71.921       0.000    3.338     3.338   11.123      ✓
    116.12     50.00   1.000   1.000      71.673       0.000    3.350     3.350   11.162      ✓
     60.86     40.00   1.000   1.000      73.373       0.000    3.351     3.351   10.903      ✓
    115.72     50.00   1.000   1.000      71.426       0.000    3.362     3.362   11.200      ✓
    115.32     50.00   1.000   1.000      71.179       0.000    3.373     3.373   11.239      ✓
     60.46     40.00   1.000   1.000      72.890       0.000    3.374     3.374   10.975      ✓
    114.91     50.00   1.000   1.000      70.932       0.000    3.385     3.385   11.278      ✓
     60.06     40.00   1.000   1.000      72.407       0.000    3.396     3.396   11.049      ✓
    114.51     50.00   1.000   1.000      70.685       0.000    3.397     3.397   11.318      ✓
    114.11     50.00   1.000   1.000      70.438       0.000    3.409     3.409   11.358      ✓
     59.66     40.00   1.000   1.000      71.924       0.000    3.419     3.419   11.123      ✓
    113.71     50.00   1.000   1.000      70.191       0.000    3.421     3.421   11.398      ✓
    113.31     50.00   1.000   1.000      69.943       0.000    3.433     3.433   11.438      ✓
     59.26     40.00   1.000   1.000      71.442       0.000    3.442     3.442   11.198      ✓
    112.91     50.00   1.000   1.000      69.696       0.000    3.445     3.445   11.478      ✓
    112.51     50.00   1.000   1.000      69.449       0.000    3.457     3.457   11.519      ✓
     58.86     40.00   1.000   1.000      70.959       0.000    3.465     3.465   11.274      ✓
    112.11     50.00   1.000   1.000      69.202       0.000    3.470     3.470   11.560      ✓
    111.71     50.00   1.000   1.000      68.955       0.000    3.482     3.482   11.602      ✓
     58.46     40.00   1.000   1.000      70.476       0.000    3.489     3.489   11.351      ✓
    111.31     50.00   1.000   1.000      68.708       0.000    3.495     3.495   11.644      ✓
    110.91     50.00   1.000   1.000      68.460       0.000    3.507     3.507   11.686      ✓
     58.06     40.00   1.000   1.000      69.994       0.000    3.513     3.513   11.430      ✓
    110.51     50.00   1.000   1.000      68.213       0.000    3.520     3.520   11.728      ✓
    110.11     50.00   1.000   1.000      67.966       0.000    3.533     3.533   11.771      ✓
     57.66     40.00   1.000   1.000      69.511       0.000    3.538     3.538   11.509      ✓
    109.71     50.00   1.000   1.000      67.719       0.000    3.546     3.546   11.814      ✓
    109.31     50.00   1.000   1.000      67.472       0.000    3.559     3.559   11.857      ✓
     57.26     40.00   1.000   1.000      69.028       0.000    3.562     3.562   11.589      ✓
    108.91     50.00   1.000   1.000      67.225       0.000    3.572     3.572   11.900      ✓
    108.51     50.00   1.000   1.000      66.978       0.000    3.585     3.585   11.944      ✓
     56.86     40.00   1.000   1.000      68.545       0.000    3.588     3.588   11.671      ✓
    108.11     50.00   1.000   1.000      66.730       0.000    3.598     3.598   11.989      ✓
    107.71     50.00   1.000   1.000      66.483       0.000    3.612     3.612   12.033      ✓
     56.46     40.00   1.000   1.000      68.063       0.000    3.613     3.613   11.754      ✓
    107.31     50.00   1.000   1.000      66.236       0.000    3.625     3.625   12.078      ✓
    106.91     50.00   1.000   1.000      65.989       0.000    3.639     3.639   12.123      ✓
     56.06     40.00   1.000   1.000      67.580       0.000    3.639     3.639   11.838      ✓
    106.51     50.00   1.000   1.000      65.742       0.000    3.652     3.652   12.169      ✓
     55.66     40.00   1.000   1.000      67.097       0.000    3.665     3.665   11.923      ✓
    106.11     50.00   1.000   1.000      65.495       0.000    3.666     3.666   12.215      ✓
    105.71     50.00   1.000   1.000      65.248       0.000    3.680     3.680   12.261      ✓
     55.26     40.00   1.000   1.000      66.615       0.000    3.692     3.692   12.009      ✓
    105.31     50.00   1.000   1.000      65.000       0.000    3.694     3.694   12.308      ✓
    104.90     50.00   1.000   1.000      64.753       0.000    3.708     3.708   12.355      ✓
     54.85     40.00   1.000   1.000      66.132       0.000    3.718     3.718   12.097      ✓
    104.50     50.00   1.000   1.000      64.506       0.000    3.722     3.722   12.402      ✓
    104.10     50.00   1.000   1.000      64.259       0.000    3.737     3.737   12.450      ✓
     54.45     40.00   1.000   1.000      65.649       0.000    3.746     3.746   12.186      ✓
    103.70     50.00   1.000   1.000      64.012       0.000    3.751     3.751   12.498      ✓
    103.30     50.00   1.000   1.000      63.765       0.000    3.766     3.766   12.546      ✓
     54.05     40.00   1.000   1.000      65.166       0.000    3.774     3.774   12.276      ✓
    102.90     50.00   1.000   1.000      63.517       0.000    3.780     3.780   12.595      ✓
    102.50     50.00   1.000   1.000      63.270       0.000    3.795     3.795   12.644      ✓
     53.65     40.00   1.000   1.000      64.684       0.000    3.802     3.802   12.368      ✓
    102.10     50.00   1.000   1.000      63.023       0.000    3.810     3.810   12.694      ✓
    101.70     50.00   1.000   1.000      62.776       0.000    3.825     3.825   12.744      ✓
     53.25     40.00   1.000   1.000      64.201       0.000    3.830     3.830   12.461      ✓
    101.30     50.00   1.000   1.000      62.529       0.000    3.840     3.840   12.794      ✓
    100.90     50.00   1.000   1.000      62.282       0.000    3.855     3.855   12.845      ✓
     52.85     40.00   1.000   1.000      63.718       0.000    3.859     3.859   12.555      ✓
    100.50     50.00   1.000   1.000      62.035       0.000    3.871     3.871   12.896      ✓
    100.10     50.00   1.000   1.000      61.787       0.000    3.886     3.886   12.948      ✓
     52.45     40.00   1.000   1.000      63.236       0.000    3.889     3.889   12.651      ✓
     52.05     40.00   1.000   1.000      62.753       0.000    3.919     3.919   12.748      ✓
     51.65     40.00   1.000   1.000      62.270       0.000    3.949     3.949   12.847      ✓
     51.25     40.00   1.000   1.000      61.787       0.000    3.980     3.980   12.948      ✓
     50.85     40.00   1.000   1.000      61.305       0.000    4.011     4.011   13.050      ✓
     50.45     40.00   1.000   1.000      60.822       0.000    4.043     4.043   13.153      ✓
     50.05     40.00   1.000   1.000      60.339       0.000    4.075     4.075   13.258      ✓
     49.65     40.00   1.000   1.000      59.857       0.000    4.108     4.108   13.365      ✓
     49.25     40.00   1.000   1.000      59.374       0.000    4.142     4.142   13.474      ✓
     48.85     40.00   1.000   1.000      58.891       0.000    4.176     4.176   13.584      ✓
     48.45     40.00   1.000   1.000      58.408       0.000    4.210     4.210   13.697      ✓
     48.05     40.00   1.000   1.000      57.926       0.000    4.245     4.245   13.811      ✓
     47.65     40.00   1.000   1.000      57.443       0.000    4.281     4.281   13.927      ✓
     47.25     40.00   1.000   1.000      56.960       0.000    4.317     4.317   14.045      ✓
     46.85     40.00   1.000   1.000      56.478       0.000    4.354     4.354   14.165      ✓
     46.45     40.00   1.000   1.000      55.995       0.000    4.392     4.392   14.287      ✓
     46.05     40.00   1.000   1.000      55.512       0.000    4.430     4.430   14.411      ✓
     45.65     40.00   1.000   1.000      55.029       0.000    4.469     4.469   14.538      ✓
     45.25     40.00   1.000   1.000      54.547       0.000    4.508     4.508   14.666      ✓
     44.84     40.00   1.000   1.000      54.064       0.000    4.548     4.548   14.797      ✓
     44.44     40.00   1.000   1.000      53.581       0.000    4.589     4.589   14.931      ✓
     44.04     40.00   1.000   1.000      53.099       0.000    4.631     4.631   15.066      ✓
     43.64     40.00   1.000   1.000      52.616       0.000    4.674     4.674   15.205      ✓
     43.24     40.00   1.000   1.000      52.133       0.000    4.717     4.717   15.345      ✓
     42.84     40.00   1.000   1.000      51.650       0.000    4.761     4.761   15.489      ✓
     42.44     40.00   1.000   1.000      51.168       0.000    4.806     4.806   15.635      ✓
     42.04     40.00   1.000   1.000      50.685       0.000    4.852     4.852   15.784      ✓
     41.64     40.00   1.000   1.000      50.202       0.000    4.898     4.898   15.936      ✓
     41.24     40.00   1.000   1.000      49.720       0.000    4.946     4.946   16.090      ✓
     40.84     40.00   1.000   1.000      49.237       0.000    4.994     4.994   16.248      ✓
     40.44     40.00   1.000   1.000      48.754       0.000    5.044     5.044   16.409      ✓
     40.04     40.00   1.000   1.000      48.271       0.000    5.094     5.094   16.573      ✓
     39.64     40.00   1.000   1.000      47.789       0.000    5.146     5.146   16.740      ✓
     39.24     40.00   1.000   1.000      47.306       0.000    5.198     5.198   16.911      ✓
     38.84     40.00   1.000   1.000      46.823       0.000    5.252     5.252   17.086      ✓
     38.44     40.00   1.000   1.000      46.341       0.000    5.307     5.307   17.263      ✓
     38.04     40.00   1.000   1.000      45.858       0.000    5.362     5.362   17.445      ✓
     37.64     40.00   1.000   1.000      45.375       0.000    5.419     5.419   17.631      ✓
     37.24     40.00   1.000   1.000      44.892       0.000    5.478     5.478   17.820      ✓
     36.84     40.00   1.000   1.000      44.410       0.000    5.537     5.537   18.014      ✓
     36.44     40.00   1.000   1.000      43.927       0.000    5.598     5.598   18.212      ✓
     36.04     40.00   1.000   1.000      43.444       0.000    5.660     5.660   18.414      ✓
     35.64     40.00   1.000   1.000      42.962       0.000    5.724     5.724   18.621      ✓
     35.24     40.00   1.000   1.000      42.479       0.000    5.789     5.789   18.833      ✓
     34.83     40.00   1.000   1.000      41.996       0.000    5.855     5.855   19.049      ✓
     34.43     40.00   1.000   1.000      41.513       0.000    5.924     5.924   19.271      ✓
     34.03     40.00   1.000   1.000      41.031       0.000    5.993     5.993   19.498      ✓
     33.63     40.00   1.000   1.000      40.548       0.000    6.065     6.065   19.730      ✓
     33.23     40.00   1.000   1.000      40.065       0.000    6.138     6.138   19.967      ✓
     32.83     40.00   1.000   1.000      39.583       0.000    6.213     6.213   20.211      ✓
     32.43     40.00   1.000   1.000      39.100       0.000    6.289     6.289   20.460      ✓
     32.03     40.00   1.000   1.000      38.617       0.000    6.368     6.368   20.716      ✓
     31.63     40.00   1.000   1.000      38.134       0.000    6.448     6.448   20.978      ✓
     31.23     40.00   1.000   1.000      37.652       0.000    6.531     6.531   21.247      ✓
     30.83     40.00   1.000   1.000      37.169       0.000    6.616     6.616   21.523      ✓
     30.43     40.00   1.000   1.000      36.686       0.000    6.703     6.703   21.807      ✓
     30.03     40.00   1.000   1.000      36.204       0.000    6.792     6.792   22.097      ✓
     29.63     40.00   1.000   1.000      35.721       0.000    6.884     6.884   22.396      ✓
     29.23     40.00   1.000   1.000      35.238       0.000    6.978     6.978   22.703      ✓
     28.83     40.00   1.000   1.000      34.755       0.000    7.075     7.075   23.018      ✓
     28.43     40.00   1.000   1.000      34.273       0.000    7.175     7.175   23.342      ✓
     28.03     40.00   1.000   1.000      33.790       0.000    7.278     7.278   23.676      ✓
     27.63     40.00   1.000   1.000      33.307       0.000    7.383     7.383   24.019      ✓
     27.23     40.00   1.000   1.000      32.825       0.000    7.492     7.492   24.372      ✓
     26.83     40.00   1.000   1.000      32.342       0.000    7.603     7.603   24.736      ✓
     26.43     40.00   1.000   1.000      31.859       0.000    7.719     7.719   25.111      ✓
     26.03     40.00   1.000   1.000      31.376       0.000    7.837     7.837   25.497      ✓
     25.63     40.00   1.000   1.000      30.894       0.000    7.960     7.960   25.895      ✓
     25.23     40.00   1.000   1.000      30.411       0.000    8.086     8.086   26.306      ✓
     24.82     40.00   1.000   1.000      29.928       0.000    8.217     8.217   26.731      ✓
     24.42     40.00   1.000   1.000      29.446       0.000    8.351     8.351   27.169      ✓
     24.02     40.00   1.000   1.000      28.963       0.000    8.490     8.490   27.622      ✓
     23.62     40.00   1.000   1.000      28.480       0.000    8.634     8.634   28.090      ✓
     23.22     40.00   1.000   1.000      27.997       0.000    8.783     8.783   28.574      ✓
     22.82     40.00   1.000   1.000      27.515       0.000    8.937     8.937   29.075      ✓
     22.42     40.00   1.000   1.000      27.032       0.000    9.097     9.097   29.595      ✓
     22.02     40.00   1.000   1.000      26.549       0.000    9.262     9.262   30.133      ✓
     21.62     40.00   1.000   1.000      26.067       0.000    9.434     9.434   30.691      ✓
     21.22     40.00   1.000   1.000      25.584       0.000    9.612     9.612   31.270      ✓
     20.82     40.00   1.000   1.000      25.101       0.000    9.797     9.797   31.871      ✓
     20.42     40.00   1.000   1.000      24.618       0.000    9.989     9.989   32.496      ✓
     20.02     40.00   1.000   1.000      24.136       0.000   10.189    10.189   33.146      ✓
     19.62     40.00   1.000   1.000      23.653       0.000   10.396    10.396   33.822      ✓
     19.22     40.00   1.000   1.000      23.170       0.000   10.613    10.613   34.527      ✓
     18.82     40.00   1.000   1.000      22.688       0.000   10.839    10.839   35.262      ✓
     18.42     40.00   1.000   1.000      22.205       0.000   11.075    11.075   36.028      ✓
     18.02     40.00   1.000   1.000      21.722       0.000   11.321    11.321   36.829      ✓
     17.62     40.00   1.000   1.000      21.239       0.000   11.578    11.578   37.666      ✓
     17.22     40.00   1.000   1.000      20.757       0.000   11.847    11.847   38.542      ✓
     16.82     40.00   1.000   1.000      20.274       0.000   12.129    12.129   39.459      ✓
     16.42     40.00   1.000   1.000      19.791       0.000   12.425    12.425   40.422      ✓
     16.02     40.00   1.000   1.000      19.309       0.000   12.736    12.736   41.432      ✓
     15.62     40.00   1.000   1.000      18.826       0.000   13.062    13.062   42.495      ✓
     15.22     40.00   1.000   1.000      18.343       0.000   13.406    13.406   43.613      ✓
     14.81     40.00   1.000   1.000      17.860       0.000   13.768    13.768   44.792      ✓
     14.41     40.00   1.000   1.000      17.378       0.000   14.151    14.151   46.036      ✓
     14.01     40.00   1.000   1.000      16.895       0.000   14.555    14.555   47.351      ✓
     13.61     40.00   1.000   1.000      16.412       0.000   14.983    14.983   48.744      ✓
     13.21     40.00   1.000   1.000      15.930       0.000   15.437    15.437   50.221      ✓
     12.81     40.00   1.000   1.000      15.447       0.000   15.920    15.920   51.790      ✓
     12.41     40.00   1.000   1.000      14.964       0.000   16.433    16.433   53.461      ✓
     12.01     40.00   1.000   1.000      14.481       0.000   16.981    16.981   55.243      ✓
     11.61     40.00   1.000   1.000      13.999       0.000   17.566    17.566   57.148      ✓
     11.21     40.00   1.000   1.000      13.516       0.000   18.194    18.194   59.189      ✓
     10.81     40.00   1.000   1.000      13.033       0.000   18.868    18.868   61.381      ✓
     10.41     40.00   1.000   1.000      12.551       0.000   19.593    19.593   63.742      ✓
     10.01     40.00   1.000   1.000      12.068       0.000   20.377    20.377   66.292      ✓
      9.61     40.00   1.000   1.000      11.585       0.000   21.226    21.226   69.054      ✓
      9.21     40.00   1.000   1.000      11.102       0.000   22.149    22.149   72.056      ✓
      8.81     40.00   1.000   1.000      10.620       0.000   23.156    23.156   75.332      ✓
      8.41     40.00   1.000   1.000      10.137       0.000   24.258    24.258   78.919      ✓
      8.01     40.00   1.000   1.000       9.654       0.000   25.471    25.471   82.865      ✓
      7.61     40.00   1.000   1.000       9.172       0.000   26.812    26.812   87.226      ✓
      7.21     40.00   1.000   1.000       8.689       0.000   28.302    28.302   92.072      ✓
      6.81     40.00   1.000   1.000       8.206       0.000   29.966    29.966   97.488      ✓
      6.41     40.00   1.000   1.000       7.723       0.000   31.839    31.839  103.581      ✓
      6.01     40.00   1.000   1.000       7.241       0.000   33.962    33.962  110.486      ✓
      5.61     40.00   1.000   1.000       6.758       0.000   36.388    36.388  118.378      ✓
      5.21     40.00   1.000   1.000       6.275       0.000   39.187    39.187  127.484      ✓
      4.80     40.00   1.000   1.000       5.793       0.000   42.452    42.452  138.108      ✓
      4.40     40.00   1.000   1.000       5.310       0.000   46.312    46.312  150.663      ✓
      4.00     40.00   1.000   1.000       4.827       0.000   50.943    50.943  165.729      ✓
      3.60     40.00   1.000   1.000       4.344       0.000   56.603    56.603  184.144      ✓
      3.20     40.00   1.000   1.000       3.862       0.000   63.678    63.678  207.162      ✓
      2.80     40.00   1.000   1.000       3.379       0.000   72.775    72.775  236.756      ✓
      2.40     40.00   1.000   1.000       2.896       0.000   84.905    84.905  276.216      ✓
      2.00     40.00   1.000   1.000       2.414       0.000  101.885   101.885  331.459      ✓
